638	0	a	que poca madre que en pleno siglo xxi exista esa pobre mentalidad de discriminacion
639	0	a	que poca madre tú no tienes autoridad moral para calificar á nadie
640	1	a	que poca madre la estafa maestra graduados en desaparecer dinero público
641	0	a	que poca si te felicita tu idolo te felicitan todos eso es no tener madre en la cara jaja
642	1	a	que se vaya a chingar a su madre osorio
643	1	a	quién te manda a andar de puta y luego soportar tu título de mamá luchona
644	1	a	quisiera saber por qué vergas detienen la circulación de los trenes <user> ya llevamos minutos parados ya despierten hdp !
645	0	a	sabes que valió madre cuando ya no te da las buenas noches
646	0	a	sabes que ya valió madre cuando estornudas cada minutos
647	0	a	sabes que ya valió madre la dieta cuando vas al supermercado en septiembre y ya hay pan de muerto
648	0	a	salen a la luz datos oscuros de la madre teresa de calcuta
649	0	a	se la madre que quieres de suegra para tu hijo ni modo ️
650	0	a	se los dije ! puta madre colera fuera osorio
651	0	a	se me hace una falta de respeto que no tengan la cordialidad de irse a chingar a su madre sin que uno se los pida
652	0	a	sé que esta semana he estado valiendo mucha madre porque ningún día me he podido levantar para ir al gym
653	0	a	segunda vez que me pasa estoy hasta la madre
654	0	a	semáforo rojo hdp molesto
655	0	a	si a mi una persona me ignora pura madre le voy a andar rogando jajajajaja esas mamadas nel
656	0	a	si a ti no te importo a mí también me vale madre nuestro amor
657	0	a	si antes yo era una hdp ahora soy peor ahora soy peor por ti
658	0	a	si kendrick hubiera tocado these walls hubiera estado de poca madre
659	0	a	si la que falló el tecatito hubiera sido chicharito madre de dios con martinolli soguiera rompiendole las pelotas
660	0	a	si la vida me da la oportunidad de ser madre me asegúrare de que el o ella ame a los seres vivos tanto como yo
661	0	a	si lo tengo que pedir no lo quiero y si no te nace pues a chingar a su madre
662	0	a	si mi madre fuera más permisiva con el alcohol seguramente ya tendría cirrosis quieromastequila
663	0	a	si no es el segundo piso es ruo san joaquin ya estoy hasta la madre del tráfico !
664	0	a	si no existieran los chilangos ningún país nos pediría visa los demás somos a toda madre
665	0	a	si no te busco te valgo madre
666	1	a	si no te gustan los perritos y o cualquier animalito no podemos ser amigos ni nada es más chinga tu madre
667	0	a	si pudieras abrazar a cualquier persona en este momento ¿quién sería ? a mi madre la echo de menos
668	0	a	si te apasiona rómpete la madre berraco
669	1	a	si te digo cuánto te quise no me lo creías hijo de tu puta madre
670	0	a	si te trato bien considéralo un regalo de la madre naturaleza porque algo debiste hacer para ganar tanto esfuerzo de mi parte jaja
671	1	a	si tu quieres que nos demos en la madre pues ven vete a la mierda
672	1	a	si tuviera ganas de emperrarme ya te hubiera stalkeado hdp
673	0	a	si vos querés vivir como una reyna buscate un groso mamita jajajaj que hdp
674	0	a	sicierto yo soy esa machorra cautivada de hasta adelante
675	0	a	tantas pinches exposiciones ya me tienen hasta la madre
676	1	a	tantita madre <user> ️ las de méxico están mejor hechas y más baratas vete a la mierda
677	1	a	tanto que lucharon los dreamers por daca para que llege un pendejo y lo quite fck que change a su madre todo aquel que votó por el !
678	0	a	tanto vídeo de la gilbertona me tiene bien pendeja por eso valgo madre en cálculo
679	0	a	te bañaste poca madre y tu peinado de salón y la vida es injusta cuando llueve !
680	1	a	te dejo un chinga tú madre pendejo todas mías
681	0	a	te me iba a poner al tu x tu pero luego vi que me podías partir la madre y me calmé
682	1	a	te paso lo que a rapunzel que ? te cortaste el cabello y chingaste a tu madre
683	1	a	te vas a chingar a tu madre pinche estupido pendejo !
684	1	a	te voy a partir tu madre morrita
685	1	a	tecatito vas y chingas a tu madre
686	0	a	tengan tantita madre y no se coman sus pinches atunes en el salón de clase
687	0	a	tengo a la mejor madre del mundo
688	1	a	tengo antojo de decirle a mi jefa que es como el américa ¿cómo ? que chingue a su madre
689	0	a	tengo antojo de ponerme hasta la madre teresa de calcuta jaja
690	0	a	tengo la madre de las pajas buenos dias coraje
691	0	a	tengo medalla de oro en valer madre en el amor
692	0	a	tengo que bañarme estudiar desayunar hacer tarea no deprimirme etc y adivinen quien está acostado valiendo madre ️
693	1	a	todos los lameculos gobiernos neoliberales obedecen órdenes de trump pueblos jodidos
694	0	a	trabajar estudiar y estar embarazada automáticamente te hace luchona ?
695	1	a	tu no por qué eres machorra !
696	1	a	tuuu la ex gorda guanga puta y con un papá alcohólico una mamá super pendeja and amp hermanos e hijos nacos y seas pobre y luchona ni modo ️
697	0	a	un excelente líder y persona madre luchona de nenes bello a más no poder ¿qué más podemos pedir exo l ? me encanta
698	0	a	un huracán con el nombre de mi madre ya valimos todos
699	0	a	un tatuaje que me recuerde el amor por mi hija una madre luchona estudio victoria
700	0	a	una madre cristiana fiel e inteligente puede transformar al mundo a través de la vida de su hijo a quien guía cada día con tanto amor
701	0	a	una foto de <user> siendo amamantado por su madre recién nacido
702	0	a	una mentada de madre al pasado también ayuda !
703	0	a	una vez mas nos estan bombeando en casa alejandro y la puta madre que recontra parió
704	0	a	unos tacos tuxpeños me caería de poca madre ahorita con esta perra hambre que me está naciendo
705	0	a	ustedes le llaman cerrar ciclos yo lo llamo mandarlo a chingar a su madre y recuperar mi estabilidad emocional
706	0	a	uuffaa mi raza anoche no se me quería parar esta madre
707	0	a	vale madre con la pinche lluvia !
708	1	a	vale mañana te veo ¿vale ? no vendo nada amiga te vas alv hija de tu naca madre la que se vende eres tú
709	0	a	valemos para pura madre mi análisis profundo y profesional del partido
710	0	a	valiendo madre yo mañana no voy por una sola clase y menos que es la de las de la mañana
711	0	a	vaya tie break entre querrey y anderson madre mía ! usope nxespn
712	1	a	ve a dejar en visto a tu puta madre
713	0	a	vi un capítulo y está de la verga un atentado contra mi machorra infancia
714	0	a	viva méxico y su gente luchona extrovertida eficaz
715	0	a	y otra vez tiraron a chuky la neta ya me tienen hasta la madre mexican desmother pal mundial
716	0	a	y pasa hecho la madre en su triciclo no reduce la velocidad ni nada a ver si vende tienes que estarlo esperando y saltarle enfrente
717	0	a	y pensé ay no hay pedo ahorita que me termine de vestir me las pongo y ya chingue su madre
718	1	a	y que chingue a su madre <user>
719	0	a	y yo si me los pongo me parto la madre jaja
720	1	a	ya a los pendejos que critican a ochoa por este golazo jaja chinguen a su madre en su puta cosa paran un vergazo de esos increíble
721	0	a	ya a cenar <user> se discutió mi señora madre provechito
722	1	a	ya a cualquier prieto le dicen licenciado peludito tengan madre
723	0	a	ya chingo a su madre este pedo
724	1	a	ya denle una vida propia a la machorra esa jaja
725	0	a	ya desayuné ya me bañé ya salí de casa ¿qué falta ? por que también ya ando valiendo madre
726	0	a	ya es miércoles luego de septiembre día de muertos de diciembre noche buena y chingó a su madre el año
727	0	a	ya estoy hasta la madre de llegar tarde por la lluvia llorar
728	0	a	ya estoy hasta la madre de tanta lluvia hasta la madre les digo
729	0	a	ya no puede uno ser pobre agusto chingada madre
730	0	a	ya pasó mi cumpleaños y nadie me regaló mi happy brownie gigante para ver si esa madre así me hacía
731	1	a	ya ponte pedo hijo de tu pinche madre ya quiero que me marques
732	0	a	ya puedo ser mamá luchona
733	0	a	ya que deje de llover chingada madre molesto
734	0	a	ya vamos para el trabajo como buena persona que se supera luchona
735	0	a	yaa madre naturaleza bájale a tu pedo
736	0	a	yenni rivera contando sus experiencias de luchona master chefmx
737	1	a	yo aquí pudiendo quererte bonito y tú haya quejándote de que nadie te quiere hijo de tu madre
738	1	a	bete ala puta chin gada mad re y amy dej ame enpaz lla pa rale !
739	0	a	piedad madre naturaleza piedad
740	0	a	hdp y no estoy enojada jajaj
741	0	a	nunca falta el que llega tarde y le vale madre como quiera
742	0	a	nunca falta el que se pone hasta la madre y solo pone pesos para el pomo
743	0	a	opiniónlsr las madres luchonas son criticadas en redes sociales ¿y los papás luchones ? lee a <user> <<url>>
744	0	a	pokemon sin limite quiero donaciones chingada madre
745	1	a	ponte la verde el mejor partido de <user> en mucho tiempo y osorio y pompilio hacen sus cambios sin sentido chinguen su madre !
746	1	a	por mi camiseta yo mando a chingar a su reputisima madre al américa televisa y tvazteca chinguen a su madre mil veces !
747	0	a	repost <user> get repost hoy mi madre se reencontró con mi papi su hermana <<url>>
748	0	a	sabías que en honor a la madre teresa de calcuta hoy conmemoramos el día internacional de la beneficencia
749	0	a	seas mamon y yo queriendo juntar lana para poder estudiar una maestría tantita madre o regalen parejo !
750	0	a	todobien me hacia llorar con lo que estoy pasando hoy me rompe la madre pero para bien gracias por tu arte por tu poesia <user>
751	0	a	todo iba bien pero me llamaron los del banco uno guardando para un mejor futuro y otros le dan en la madre al futuro de los demás
752	0	a	todo iba bien pero valio madre ya me atacó el insomnio
753	0	a	udíacomo hoy el papa francisco canonizó a la madre teresa de calcuta
754	0	a	undía como hoy la madre teresa de calcuta falleció recordamos algunas de sus frases más emblemáticas inbox con <user>
755	0	a	un dia como hoy se conmemora el dia internacional de la beneficencia en honor a la madre teresa de calcuta
756	1	a	un momento del dia para decirte que chingues a tu madre
757	1	a	un momento del dia para mentales la madre a los de los estacionamientos que cierran con coches adentro la porra los saluda ches perros
758	0	a	un momento del dia para mentar la madre a los que nos caen mal
759	0	a	<user> también deberían de terminar con esos weyes que andan puteando a todas horas en el último vagón qué poca madre ! <<url>>
760	0	a	<user> ya usa más esta madre manito
761	0	a	<user> la santa madre iglesia no lo creo
762	0	a	<user> me mienten la madre jajajajaja te mamas caliente jaja
763	0	a	<user> una buena mentada de madre ?
764	1	a	<user> no mames si estamos peor de verdad no tienes madre pinche hipócrita sínico ratero de mierda
765	1	a	<user> chinga a toda tu reputa madre arjentino de mierda !
766	1	a	chinga toda tu madre junto con costa rica pendejo lame huevos tu y todos los de fox son unos mama vergas siono <user>
767	1	a	<user> dilo como es pinche <user> ve a chingar a tu madre y pon a trabajar a los webones
768	1	a	<user> puto argentino quedate en costa rica mamador demeritas el juego de méxico chinga tu madre
769	1	a	<user> a de ser pueblo de putos empenzando por ti pinche lameculos
770	1	a	<user> hijos de toda su puta madre pinches políticos son una mierda
771	1	a	<user> los lameculos siempre defendiendo al que les da el hueso y además creen que todos son de su condición para putas tu puta madre es la líder !
772	0	a	<user> x extraño los videoblogs de por lo menos minutos aunque siguen estando con madre
773	1	a	<user> y ya ni me vuelvan a comentar chinguen a su madre todos y bloqueados por pendejos y jotos
774	1	a	<user> acuérdense que el hijodeputa de nuño se cree presidenciable y los usará para su circo en medios ¿ murat ? ese es solo un lameculos
775	1	a	<user> barata tu puta madre belaunza pri an marihuano de a
776	0	a	<user> bash no mamar franky te tardas se vera con madre
777	1	a	<user> cállate tu infeliz gusana lameculos de los gringos
778	0	a	<user> casualmente aparecerá con placas de cd mx con eso salva el puesto ? no tiene madre
779	1	a	<user> chinga tu puta madre tu y costa rica pinchi dienton culero !
780	0	a	<user> el mismo comentario sobre mis labiales me lo hace mi madre fanática del fútbol por cierto xd
781	0	a	<user> es ciencia gameto es nuevo adn nueva persona diferente a madre aborto asesinato d veracruzano
782	0	a	<user> este es el equivalente a pero tu madre es lástima que dicho por políticos es mejor callar y parecer tonto que hablar y confirmarlo
783	1	a	<user> hijo de su puta madre y todavia televisa quiere su teleton
784	1	a	<user> hijos de su puta madre !
785	0	a	<user> jajajaja que poca madre pobre messi
786	0	a	<user> los te ponen en la madre eso es un hecho
787	1	a	<user> nop yo no soy un lameculos de ese pinche cerdo como uds pinche pasquin inmundo !
788	1	a	<user> ponte a chambear en oaxaca hijo de tu puta madre y deja de andar de lameculos
789	1	a	<user> puede que sea muy buey lo seguro es que es uno de los lameculos preferidos del sistema
790	0	a	<user> ¿no vale que con una denuncia del padre metan a la madre en el calabozo y la separen del hijo mientras no se resuelva el juicio ?
791	0	a	<user> abogado notario padre y madre luchona
792	0	a	<user> animo niño pinche gobierno no vale madre
793	0	a	<user> calum es la mamá luchona
794	0	a	<user> chepita la luchona jajaja bueno si soy muy trabajador eso que ni que me encanta trabajar
795	1	a	<user> chinga a tu madre tata tenias que ser del azul
796	1	a	<user> chinga tu madre hocicon de mierda vendido
797	1	a	<user> chinga tu madre ahí no llegabas ni con esta mentada de madre
798	1	a	<user> chinga tu rrputa madre
799	0	a	<user> de seguro fue una luchona que no tuvo con quien dejar su bendicion
800	0	a	es el patrón el líder la madre luchona jaja exo latinoamerica loves exo <user>
801	1	a	<user> es porque es una lesbiana machorra v
802	0	a	<user> esa frase sonó como una mamá luchona xd
803	0	a	<user> eso hay que ser luchona que vengan más éxitos y presentaciones he visto que te ha ido muy bien te extraño feliz
804	0	a	<user> frase de luchona convertida en meme ?
805	0	a	<user> i know pero supongamos tú di que sí te cago la madre y ya jajaja solo para cumplir con el requisito jaja
806	0	a	<user> jaa no cualquiera morras solo una verdadera luchona se rifa esas misiones
807	0	a	<user> jaa y más jaa el congreso solo tiene proyecto propio lo demás les vale madre
808	1	a	<user> jajaja puro puñeta amargado ya superenlo regios chupense sus tecates y partanse su madre rayados y tigres es lo unico que saben hacer
809	0	a	<user> jajajajajajajajaja es que es luchona a medias ni modo ️ ni modo ️
810	0	a	<user> jjajajaja no tiene ni tantita madre
811	1	a	<user> jodido tipo pendejo creo que ya chingo su madre por eso se quedo sin comentarios el verguita este
812	0	a	<user> la madre naturaleza es realmente imponente ¡eso si es poder y no las estúpidas bombas con las que dañan el planeta !
813	0	a	<user> la puta madre
814	1	a	<user> lo peor es q uds siguen hablando de engañar al pueblo hijos de su puta madre pinches políticos de mierda
815	0	a	<user> madre de me pegó me pegó rudo indeed we ' re getting old soon we ' ll be dead yay
816	0	a	<user> me borras esa madre enseguida
817	1	a	<user> mejor chingas a tu madre tu pendejo
818	1	a	<user> nada más de paseo hijo de tu pinche madre ! y los mexicanos aquí trabajando para mantener a tu perra familia
819	0	a	<user> neta he sido una madre teresa con la paciencia pero ya hasta sacarme la pelusa del ombligo me trae más dicha
820	0	a	<user> niño que tiene que ver mancera con la moral y la pova madre de quien te los robó ? tú fuiste responsable del lugar en donde dejaste tu auto
821	0	a	<user> no se puede ser más cínico que este tipo ! tantita madre
822	0	a	<user> no tienen madre
823	0	a	<user> no tienen madre ni vergüenza ! ️
824	1	a	<user> no tienes madre culero !
825	0	a	<user> para un psicólogo ha de ser poca madre ver juntos a tres sociopatas enfermos de poder y mitomanos
826	0	a	<user> patricia perdió fuerza porque en méxico tenemos la sierra madre occidental aquí desgraciadamente no hay nada que lo detenga
827	1	a	<user> pero yo me depilo tú si eres machorra alfa pelo en pecho jaja
828	0	a	<user> totalmente de acuerdo es una mentada de madre q lo hagan ahí ni siquiera equipo de primera tienen y en un estadio que se está derrumbado
829	1	a	<user> tú que perro ? ya te dije vamos a darnos en la madre pon fecha y hora y hacemos hasta propaganda vete a la mierda
830	1	a	un saludo al auditorio y tu chinga tu madre por robar en <user>
831	0	a	<user> woo q gran ofensa decirme luchona y mandarme por un dildo jajajaja q pena a de darle a tu madre decirte hijo
832	1	a	<user> y el hijo de su puta madre de <user> cuando saldrá a condenar los hechos
833	0	a	yo diría la falta de una pizca de decencia de sensibilidad ante los más desprotegidos en este país no tienes madre <user>
834	0	a	<user> yo tp madre mía
835	0	a	<user> ¡madre mía ! yo viendo esto con mi plato de fruta enfrente no es de dios
836	0	a	<user> ¡madre santa ! quiero unos bíceps así
837	0	a	<user> ¡que viva la madre rusia !
838	0	a	<user> ¿cuando era el día de mentarle la madre al presidente ?
839	1	a	<user> ¿de verdad piensan que nos creemos cualquier cosa que digan estos hijosdeputa ? lo que nos urge que el pri se vaya a chingar a su madre
840	0	a	<user> ¿en serio ! ? qué poca madre molesto
841	0	a	<user> ¿por qué presiento que es una luchona ?
842	1	a	<user> ¿quieres escuchar la historia o no hijo de tu puta madre ?
843	0	a	<user> ¿un padre o una madre tiene autoridad moral para corregir a golpes ? ¡nadie tiene autoridad para corregir a golpes !
844	0	a	<user> g o era una madre así v
845	1	a	<user> a chingao que a poco no lo es ? es toda una diva puchona y luchona
846	0	a	<user> a la madre actualizaron más de lo que pensaba jaba
847	0	a	<user> a la madre ! tienes vato ! ?
848	1	a	<user> a mi me da miedo la lesbiana machorra v
849	1	a	<user> a mi me recaga su li bueni ni si cuenti pero cuenti michi hijo de su perra madre ya desde cuando debió haber renunciado
850	0	a	<user> a mí me tiemblan las piernas y siempre estoy a punto de caerme y romperme la madre en frente de él vergonzoso llorar jaja
851	1	a	<user> a muchos mexicanos nos urge que los putos pr iistas se larguen a chingar a su madre ya
852	1	a	<user> adios hijo te toda tu perra celestial puta madre
853	0	a	<user> ahora mismito estoy chequeando si siria ya ha estado en mundiales ¡noo ! santa madre
854	0	a	<user> ahora ofrezcan una disculpa por las mentiras que dicen y la manipulación tendenciosa de la información ya sé no tienen madre hdspm
855	0	a	<user> ahorita estaríamos a toda madre con rollos
856	0	a	<user> al final era una luchona ella no quería pero sólo eso le quedó
857	0	a	<user> ay cálmate madre luchona ! jajaja te amo
858	1	a	<user> ay tú pinchi esposa luchona ofendida era recomendación haz lo que tú gana de te pos este
859	0	a	<user> bien molera la mamá luchona la bendición hecha de varios chiles
860	0	a	<user> chingada madre con ustedes vienen me ilusionan y la cagan parecen todas mis ex novias
861	0	a	<user> chingada madre donde esta <user> para decir esta pinche voca es mia !
862	1	a	<user> chingas a toda tu reputa madre pinche gringo acomplejado lastima que tu gente no te deja solo si no te partiría toda tu madre por pendejo
863	1	a	<user> chingas a tu madre <user> a ti que te valga madre
864	1	a	<user> chingas a tu putísima madre pedrito mailob miércoles de mentadas
865	1	a	<user> chingen su madre ustedes y osorio
866	1	a	<user> como la ofensa es lo suyo por favor vaya a chingar a su madre para hablar el mismo idioma don carlos saludos
867	1	a	<user> como siempre puro choro cero periodismo tienes fama por ser el lameculos de florentino
868	1	a	<user> con las amistades es otro rollo con los demás soy amargado chinguen a su madre todos
869	0	a	<user> cuál gigante ustedes no tienen madre hace años en las eliminatorias no decía que era el gigante por eso se la cren
870	0	a	<user> dales en su madre
871	0	a	<user> desahoga zaragoza no jueguen ya pasaron tres trenes vacíos y el andén está hasta la madre
872	1	a	<user> desgraciado no es un hdp
873	1	a	<user> diputado de mierd que esperas para presentar tu renuncia hdp ese raspón en la rodilla no es nada comparado a lo que te espera
874	0	a	<user> domingo con aguas negras martes nadando con aguas de lluvia interapas fracc tecnológico calle madre selva slp intolerable <<url>>
875	1	a	<user> don fede los priistas no saben quien es el dr narro su ignorancia y soberbia es admirable ah y lameculos
876	0	a	<user> edición coleccionista de destiny ? madre mía si gustos más diferentes no podemos tener jaja yo ni la básica jaja
877	0	a	<user> el amor a la camiseta solo se compara con el de la madre flaco
878	0	a	<user> el despachador ya se había tirado al piso y llega el sicario a dispararle na más de puros huevos que poca madre !
879	0	a	<user> en la madre !
880	0	a	<user> en mis años de vida tu música ha sido apoyo de mi madre y mío en cada etapa por más dura que sea gracias
881	0	a	<user> en vez de darle en su madre a un paparazzi se lo diste a una fan jaja chale
882	0	a	<user> enfrascado en su berrinche le vale madre que se incendie la pa naderia en su obsesión por el está destiñendo al pan !
883	1	a	<user> eres un pobre lameculos gordo joto !
884	0	a	<user> es parte de la vileza del gobierno se cubren las espaldas embarrando a las instituciones son capaces de prostituir a su madre
885	1	a	<user> es un hdp quien se burla de un animal
886	1	a	<user> ese hdp de todo da explicación
887	1	a	<user> eso es en colombia huevon hdp
888	1	a	<user> esto debería castigarse con cárcel hdp
889	1	a	<user> grandisimo hdp y los derechos de los enfermos ! ?
890	1	a	<user> haber lameculos donde esta la trepadora d <user> ustedes siempre queriendo quedar bien
891	1	a	<user> hablo de este hdp
892	1	a	<user> hasta trump que no da una esta vez llevaba sus botitas de machorra
893	1	a	<user> hdp jajajajajajaja que pagas el abono para todo tu barrio boluda ?
894	1	a	<user> hdp ! citen cosas q pasan en venezuela y q temen los fanáticos y empinados a ep ndejo ! d las q digan mencion
895	1	a	<user> hijo de terrorista y asaltante de bancos cafiolo e hdp !
896	1	a	<user> hizo bien ! y deja de ser el lameculos del gobierno
897	1	a	<user> igual que todos lo políticos hdp hijos de puta para que no quede duda de lo que se roban así como tu no te mordiste la lengua ?
898	1	a	<user> jajaja ahora resulta que todos son psicológicos chinguen a su madre perros jajaja
899	1	a	<user> jajaja si desdichada lesbiana machorra de un golpe te anda desmadrando v
900	0	a	<user> jajajaja andale esa madre jaja
901	0	a	<user> jajajaja esa madre ni era pase y lo convertí en un golazo
902	0	a	<user> jajajaja hace frío madre santa bueno llevo pa clima de verano otoño invierno y primavera
903	1	a	<user> jajajaja hdp ruggero pasquarelli karol sevilla soy luna kca colombia
904	0	a	<user> jajajaja le aguanto todo el amor a una madre
905	1	a	<user> jajajaja no yo hablo en serio de ti ella sí se ve bien machorra
906	0	a	<user> jajajaja ya no soy madre luchona ya me rescate amiguitaaa
907	0	a	<user> jajajaja ¡te amo madre mía !
908	0	a	<user> jajajajaja naa yo solo lleve a mi madre a comprar su despensa jajaja
909	0	a	<user> jajajajaja por favor no me hagas quedar mal que ahora soy madre bueno cuando estén light llámame y voy besos
910	0	a	<user> jajajajaja pos que no están para servir y honrar a todos los mexicanos y si así no lo hicieran que la nación les miente la madre o algo así ?
911	0	a	<user> jajajajajaja ser señora luchona ama de casa y esposa te llevo a un grado de madurez cañona
912	0	a	<user> jajajajajaja taaa madre uno de buen pdo y te pones chocante
913	0	a	<user> jajajajajajajajaj la puta madre te amo
914	0	a	<user> jajajajajajajajajaajajajajajajajajaja ala puta madre jajajajajajajajajaja pero tienes toda la razón
915	0	a	<user> jajajajajajajajajjajaajja te acordas la puta madre
916	0	a	<user> jajjaja te digo esa madre si está buena ajjaja
917	0	a	<user> k poca madre hay mucha gente cerrada aparte los gustos de cada quien es cosa privaada y lo que agas y desagas fuera de tu trabajo es tu pedo
918	1	a	<user> k vas a ladrar come del fútbol mejor haz una encuesta cuantos millones te quieren mentar tu pinche madre lagarto mercenario
919	0	a	<user> la luchona jajajaja creí que me ibas a besar y solo te subiste al carro a ver si no traía nada de una vieja jajajajaja jaja ️
920	0	a	<user> la puta madre me hiciste lagrimear de la risa !
921	0	a	<user> la segunda eso no se piensa el que no quiere a su patria no quiere a su madre citando a residente de calle
922	1	a	<user> le dices machorra machorrita cuando ella es una bella señorita gata eso es tratarla mal así que ia sabes en que categoría entras
923	0	a	<user> lenchi biblia jaja esta con madre sds
924	0	a	<user> les mando un abrazo sincero y que descanse en paz su mami es dolorosisimo perder a la madre porque con ella se va parte de nosotros
925	0	a	<user> like si valiste madre en tu primer día de clases y prefieres un sugar daddy <user> jajaa
926	0	a	<user> lo llamas por el nombre completo como si fueras su madre timoteo baja a cenar
927	0	a	<user> lo mismo dije ya le partió la madre al medio campo y como fue
928	1	a	<user> lo que tu no respetas es al país hdp
929	0	a	<user> los kickapoo por ejemplo a ellos les vale madre la frontera entre méxico y usa
930	0	a	<user> los mismos que le han dado en la madre al país ahora se asumen como sus salvadores
931	1	a	<user> los que no tienen disciplina son los hdp que agreden y asesinan a mujeres y hombres por igual solo por tener la oportunidad
932	1	a	<user> luchona buchona mamona y sangrona y copiona
933	0	a	<user> luchona diria yo jajajajaja
934	0	a	<user> luchona y con la discografia de la diva jenny rivera
935	1	a	<user> machorra te mereces mas por cerda
936	0	a	<user> madre mía ! por qué solo antojas ? yo quiero macho y tú dando esos espectáculos
937	0	a	<user> madre mía los tatuajes ! que lindo diseño
938	0	a	<user> madre mía no recordaba la leche de hombre !
939	0	a	<user> mamá luchona activated mode
940	0	a	<user> mamá luchona que defiende a su bendición pff
941	1	a	<user> mamá luchona y garrafona
942	0	a	<user> mama soltera y luchona que siente que todavía tiene
943	1	a	<user> manda a chingar su madre a esos ignorantes
944	1	a	<user> mañana les pasó una de aquí de cd juárez de unos estudiantes de universidad y bachilleres hijos de su puta madre flojos
945	0	a	<user> me da gracia ese tipo de aficion respaldando mucho a mx para despues darle en la madre cuando es eliminado en mundiales nunca mueran
946	1	a	<user> mejor que se vaya pero a chingar a su madre
947	0	a	<user> mi madre y mi hermano me despertaron y me dejaron sin comida and gt
948	0	a	<user> mientras se apagaba y se encendía el foco tengan madre jaja
949	1	a	<user> mira vos caricatura de hitler porque mejor no renuncias pedazo de mierd ya sintierona furia de algunos quiere sentir a todo el país hdp ?
950	1	a	<user> no puede más de hdp ! sujeto servil y despreciable él es tan responsable como gendarmería autor y encubridor
951	0	a	<user> no siempre pero me refiero a que lo que uno puede hacer es educarlos para que no sean hdp aunque siempre será su elección
952	1	a	<user> no tienen madre éstos cínicos sinvergüenzas hdp !
953	1	a	<user> noo ! que se quede allá el hdp del <user> aquí sus hermanos <user> y <user> le darán privilegios en la carcel
954	1	a	<user> otra rata más ! por igual que lo consiguen éstos imbéciles corruptos hdp no tienen madre !
955	1	a	<user> otro robó más de este hdp
956	1	a	<user> podría preguntarle a la ladrona de <user> que cómo duerme luego de ser una total hdp ?
957	1	a	<user> por que tan sensual anche rubia ? si eres bien machorra
958	1	a	<user> publiquen cosas de la actual crisis de país hdp t canales de cagada protegiendo al mexicano de mierda de su jefe y achichincles que pena
959	0	a	<user> puta madre carajo me lleva la verga jajajaja gracias jaja
960	0	a	<user> putisima madre nada les gusta
961	1	a	q gusto m daria q peru elimine a la argentina y la concha d la perra mas puta d argentina la madre d <user>
962	1	a	<user> que casualidad que raul cervantes tenga un ferrary ? o ? sera que es un hijo de toda su puta madre priista corrupto igual enrrique peña nieto
963	1	a	<user> que chingue a su madre osorio
964	0	a	<user> qué lío me tenéis con lo del juernes de bragas que si lunes de ojetes o que si las barbas de no sé qué de su puta madre jaja
965	0	a	<user> que madre es eso pue ?
966	0	a	<user> que no es <user> esta madre ?
967	0	a	<user> que nuestro señor jesus lo cuide y proteja y nuestra madre maria lo guíe y lo mantenga bajo su manto sagrado su santidad buen vieje
968	1	a	<user> que pendejo así l hablas a tu puta madre
969	0	a	<user> que poca madre tienen
970	1	a	<user> que poca madre ! estos son mega delincuentes soberbios alibaba se queda péndejo alado de estas ratas
971	0	a	<user> que poca madre molesto
972	0	a	<user> que se vallan ala v lo que te mientan la madre no vivirán en la mansión con nosotros
973	0	a	<user> que tengan tantita madre así como cuando lo piden
974	0	a	<user> si me dieron ganitas de chillar pero luchona
975	0	a	<user> sonó a mamá luchona haha
976	0	a	<user> super luchona y determinada te confundes con facilidad abierta a nuevas ideas platillo favorito elotes num de la suerte
977	0	a	<user> susana por favor rt su madre familia y amigos estamos muy preocupados necesitamos encontrarlos <<url>>
978	0	a	<user> te dieron en tu madre dr tamez jajaja
979	0	a	<user> telésfora o panchita la luchona ¿ cuál queda mejor ?
980	0	a	todosson iguales oportunistas a seguir mamando del dinero ajeno <user> lo del <user> es no tener madre <user>
981	0	a	<user> tu eres la madre fundadora de romperhermandades rominovieneenmicumple usuratonkachi
982	0	a	<user> tú no te acordaste de mi cumpleaños así que no mames ten tantita madre
983	0	a	<user> tú sí eres una luchona no como la mayoría de las luchonas de menos de años amo tu sentido del humor
984	0	a	<user> tú tuiteando desde la comodidad de un hotel elegante en eu ten tantita madre
985	1	a	<user> tu y ese chinguen a su madre
986	0	a	una mentada d madre a nuestra inteligencia el edo en el q están y q nos digan esto y bacheando la terracería de peri ? jajaja <user>
987	0	a	<user> vale madre debí apostarle al empate cuando martinoli anunció su comercial
988	0	a	<user> vamos a romperles su madre
989	1	a	<user> vas mucho a chingar tu madre junto con josé ramón fernández comentaristas de cuarta el estadio de san luis es de primera
990	1	a	<user> vas y rechingas a tu madre cada que te lata el corazón
991	0	a	<user> viva méxico chingada madre !
992	1	a	<user> vos cholero de mierda llegaste a guatemala para hacerte rico siendo diputado hdp en chicago limpiabas la nieve de las casas
993	1	a	<user> votaste a favor de la corrupción se te olvido tu pasada de frontera sin papeles al norte ahora tenes hambre de robar hdp
994	0	a	<user> wey yo quiero saber qué se siente arrancarte esa madre de la piel
995	0	a	<user> wow te pareces mucho a tu madre !
996	0	a	<user> y <user> sin tantita calidad humana robarse el dinero de los más pobres es no tener nada de madre la estafa maestra
997	0	a	<user> y bueno que su madre está muerta que ayuda
